Word,Vowel,Token_ID,Duration,FileTime,IntervalTime,NormTime,F1,F2,F3,F4
bad,TRAP,bad_2,0.25032954,107.9176196,0.045,0.179763044,644.9624293,1678.657424,2612.506318,3305.441074
bad,TRAP,bad_2,0.25032954,107.9226196,0.05,0.199736715,646.4331221,1671.271461,2634.962403,3231.536521
bad,TRAP,bad_2,0.25032954,107.9276196,0.055,0.219710387,641.0716887,1684.033148,2690.996979,3311.098564
bad,TRAP,bad_2,0.25032954,107.9326196,0.06,0.239684058,644.9800001,1690.459084,2690.911689,3307.683201
bad,TRAP,bad_2,0.25032954,107.9376196,0.065,0.25965773,656.5775425,1691.62953,2644.275106,3235.438279
bad,TRAP,bad_2,0.25032954,107.9426196,0.07,0.279631401,660.8268415,1700.934653,2628.645079,3366.998372
bad,TRAP,bad_2,0.25032954,107.9476196,0.075,0.299605073,658.9807903,1716.98747,2638.734916,3667.614235
bad,TRAP,bad_2,0.25032954,107.9526196,0.08,0.319578744,658.5214558,1716.083573,2661.972977,3772.967937
bad,TRAP,bad_2,0.25032954,107.9576196,0.085,0.339552416,659.2123997,1701.114124,2696.117457,3716.352144
bad,TRAP,bad_2,0.25032954,107.9626196,0.09,0.359526087,658.8335731,1697.025004,2731.116633,3520.015976
bad,TRAP,bad_2,0.25032954,107.9676196,0.095,0.379499759,657.5673745,1701.961091,2766.824778,3207.782093
bad,TRAP,bad_2,0.25032954,107.9726196,0.1,0.39947343,656.8666293,1700.263421,2768.687996,3020.42776
bad,TRAP,bad_2,0.25032954,107.9776196,0.105,0.419447102,656.6349264,1693.063066,2742.476929,2936.660715
bad,TRAP,bad_2,0.25032954,107.9826196,0.11,0.439420773,655.2703589,1688.290208,2690.661582,2912.015942
bad,TRAP,bad_2,0.25032954,107.9876196,0.115,0.459394445,652.9660832,1685.530953,2617.607546,2936.41295
bad,TRAP,bad_2,0.25032954,107.9926196,0.12,0.479368116,662.2210297,1676.309392,2609.548814,3106.445862
bad,TRAP,bad_2,0.25032954,107.9976196,0.125,0.499341788,681.0643233,1661.727364,2655.403533,3397.283407
bad,TRAP,bad_2,0.25032954,108.0026196,0.13,0.519315459,694.7009014,1652.748213,2680.001379,3445.829621
bad,TRAP,bad_2,0.25032954,108.0076196,0.135,0.539289131,704.0185217,1648.416636,2686.9667,3293.395757
bad,TRAP,bad_2,0.25032954,108.0126196,0.14,0.559262802,709.003911,1651.271947,2670.617941,3213.569612
bad,TRAP,bad_2,0.25032954,108.0176196,0.145,0.579236474,710.3957252,1660.088765,2634.930209,3193.971396
bad,TRAP,bad_2,0.25032954,108.0226196,0.15,0.599210145,712.2781355,1682.727107,2625.007537,3216.807973
bad,TRAP,bad_2,0.25032954,108.0276196,0.155,0.619183817,714.5674941,1716.830371,2636.45692,3274.844108
bad,TRAP,bad_2,0.25032954,108.0326196,0.16,0.639157488,721.8669654,1716.493655,2634.6212,3292.010628
bad,TRAP,bad_2,0.25032954,108.0376196,0.165,0.65913116,733.3223131,1687.58906,2621.765519,3275.275902
bad,TRAP,bad_2,0.25032954,108.0426196,0.17,0.679104831,739.0824694,1671.245885,2627.951504,3384.994527
bad,TRAP,bad_2,0.25032954,108.0476196,0.175,0.699078503,740.118478,1665.322379,2649.932505,3599.605905
bad,TRAP,bad_2,0.25032954,108.0526196,0.18,0.719052174,733.185471,1668.765641,2662.285458,3631.575377
bad,TRAP,bad_2,0.25032954,108.0576196,0.185,0.739025846,719.6421845,1679.978616,2666.651968,3512.043827
bad,TRAP,bad_2,0.25032954,108.0626196,0.19,0.758999517,713.1944483,1690.672612,2660.161131,3551.09163
bad,TRAP,bad_2,0.25032954,108.0676196,0.195,0.778973189,712.6324538,1700.936115,2644.66415,3721.680626
bad,TRAP,bad_2,0.25032954,108.0726196,0.2,0.798946861,711.412088,1709.991606,2650.189491,3725.727998
bad,TRAP,bad_2,0.25032954,108.0776196,0.205,0.818920532,709.6456049,1718.045054,2673.152798,3591.629492
bad,TRAP,bad_2,0.25032954,108.0826196,0.21,0.838894204,694.6646942,1709.044534,2686.198033,3565.709606
bad,TRAP,bad_2,0.25032954,108.0876196,0.215,0.858867875,668.7224475,1685.89779,2691.01625,3629.523625
bad,TRAP,bad_2,0.25032954,108.0926196,0.22,0.878841547,647.3353161,1681.192382,2714.708447,3507.970781
bad,TRAP,bad_2,0.25032954,108.0976196,0.225,0.898815218,629.7266419,1691.784019,2754.056563,3232.656568
bad,TRAP,bad_2,0.25032954,108.1026196,0.23,0.91878889,592.2042081,1690.675152,2762.659264,3221.426795
bad,TRAP,bad_2,0.25032954,108.1076196,0.235,0.938762561,538.1633585,1679.860743,2745.758717,3429.254432
bad,TRAP,bad_2,0.25032954,108.1126196,0.24,0.958736233,496.4249689,1681.229627,2737.655067,3547.147868
bad,TRAP,bad_2,0.25032954,108.1176196,0.245,0.978709904,464.8914403,1692.704521,2736.848422,3590.441101
bad,TRAP,bad_2,0.25032954,108.1226196,0.25,0.998683576,432.8926566,1693.736003,2740.144728,3659.273426
imbued,MUTE,imbued_3,0.228679579,119.1409478,0,0,305.8112002,2104.284318,2656.683189,3207.235563
imbued,MUTE,imbued_3,0.228679579,119.1459478,0.005,0.021864655,284.6542953,2098.425204,2700.125656,3213.826866
imbued,MUTE,imbued_3,0.228679579,119.1509478,0.01,0.043729309,268.1548607,2099.979855,2740.590276,3220.944821
imbued,MUTE,imbued_3,0.228679579,119.1559478,0.015,0.065593964,268.9435875,2129.053814,2770.001362,3230.017668
imbued,MUTE,imbued_3,0.228679579,119.1609478,0.02,0.087458618,270.1908301,2153.587617,2803.271866,3237.487454
imbued,MUTE,imbued_3,0.228679579,119.1659478,0.025,0.109323273,273.1400471,2161.268714,2850.868224,3239.006805
imbued,MUTE,imbued_3,0.228679579,119.1709478,0.03,0.131187927,276.4168493,2165.195376,2882.679079,3239.571948
imbued,MUTE,imbued_3,0.228679579,119.1759478,0.035,0.153052582,280.9096224,2155.185875,2855.895387,3236.595144
imbued,MUTE,imbued_3,0.228679579,119.1809478,0.04,0.174917236,283.7885752,2146.127254,2829.512847,3233.541472
imbued,MUTE,imbued_3,0.228679579,119.1859478,0.045,0.196781891,280.6771543,2140.598225,2804.619345,3230.202469
imbued,MUTE,imbued_3,0.228679579,119.1909478,0.05,0.218646545,278.3461988,2134.440915,2784.400684,3226.919663
imbued,MUTE,imbued_3,0.228679579,119.1959478,0.055,0.2405112,278.912269,2125.951483,2781.534667,3223.845454
imbued,MUTE,imbued_3,0.228679579,119.2009478,0.06,0.262375854,279.0347941,2120.245286,2781.137404,3222.336431
imbued,MUTE,imbued_3,0.228679579,119.2059478,0.065,0.284240509,277.5109147,2124.870243,2789.903959,3226.637259
imbued,MUTE,imbued_3,0.228679579,119.2109478,0.07,0.306105163,275.6648708,2130.266878,2785.809762,3225.250485
imbued,MUTE,imbued_3,0.228679579,119.2159478,0.075,0.327969818,272.6229779,2138.527922,2733.977475,3202.751786
imbued,MUTE,imbued_3,0.228679579,119.2209478,0.08,0.349834472,273.8447921,2139.710674,2674.376857,3185.088196
imbued,MUTE,imbued_3,0.228679579,119.2259478,0.085,0.371699127,290.8931501,2114.619366,2585.940807,3185.372151
imbued,MUTE,imbued_3,0.228679579,119.2309478,0.09,0.393563781,308.0738929,2087.87055,2517.427162,3184.936647
imbued,MUTE,imbued_3,0.228679579,119.2359478,0.095,0.415428436,325.7460378,2054.969195,2522.86391,3181.83057
imbued,MUTE,imbued_3,0.228679579,119.2409478,0.1,0.437293091,339.8893795,2030.681025,2514.410748,3176.584514
imbued,MUTE,imbued_3,0.228679579,119.2459478,0.105,0.459157745,340.9340828,2038.364314,2454.399343,3163.395023
imbued,MUTE,imbued_3,0.228679579,119.2509478,0.11,0.4810224,342.0856363,2038.893339,2397.952177,3156.413065
imbued,MUTE,imbued_3,0.228679579,119.2559478,0.115,0.502887054,343.6338098,2012.866305,2354.735186,3172.47298
imbued,MUTE,imbued_3,0.228679579,119.2609478,0.12,0.524751709,345.1918547,1983.540388,2317.755433,3182.575003
imbued,MUTE,imbued_3,0.228679579,119.2659478,0.125,0.546616363,346.7865415,1941.969281,2303.927815,3170.561801
imbued,MUTE,imbued_3,0.228679579,119.2709478,0.13,0.568481018,348.4501288,1901.831959,2293.022892,3157.109445
imbued,MUTE,imbued_3,0.228679579,119.2759478,0.135,0.590345672,350.3694693,1867.016732,2292.966788,3138.315068
imbued,MUTE,imbued_3,0.228679579,119.2809478,0.14,0.612210327,352.3815795,1835.688689,2288.413332,3125.65747
imbued,MUTE,imbued_3,0.228679579,119.2859478,0.145,0.634074981,354.7380433,1817.3048,2267.166058,3135.779113
imbued,MUTE,imbued_3,0.228679579,119.2909478,0.15,0.655939636,357.2644502,1793.412473,2249.910705,3140.430362
imbued,MUTE,imbued_3,0.228679579,119.2959478,0.155,0.67780429,360.4216725,1749.073257,2247.473042,3124.77594
imbued,MUTE,imbued_3,0.228679579,119.3009478,0.16,0.699668945,363.2701698,1708.97244,2244.196555,3114.855473
imbued,MUTE,imbued_3,0.228679579,119.3059478,0.165,0.721533599,364.9727049,1684.604225,2237.806419,3126.218991
imbued,MUTE,imbued_3,0.228679579,119.3109478,0.17,0.743398254,366.6701562,1655.840929,2234.279068,3140.329846
imbued,MUTE,imbued_3,0.228679579,119.3159478,0.175,0.765262908,368.3487371,1610.763439,2241.378147,3164.638597
imbued,MUTE,imbued_3,0.228679579,119.3209478,0.18,0.787127563,369.4493443,1575.954534,2243.746993,3184.09347
imbued,MUTE,imbued_3,0.228679579,119.3259478,0.185,0.808992217,368.4045587,1579.261812,2228.557589,3185.53113
imbued,MUTE,imbued_3,0.228679579,119.3309478,0.19,0.830856872,367.0909641,1581.935155,2215.654862,3185.888047
imbued,MUTE,imbued_3,0.228679579,119.3359478,0.195,0.852721527,364.7795716,1582.255388,2211.2401,3182.233334
imbued,MUTE,imbued_3,0.228679579,119.3409478,0.2,0.874586181,362.8272094,1584.343013,2207.920416,3177.108845
imbued,MUTE,imbued_3,0.228679579,119.3459478,0.205,0.896450836,362.2075395,1592.991056,2208.665569,3166.528664
imbued,MUTE,imbued_3,0.228679579,119.3509478,0.21,0.91831549,361.7767521,1601.485833,2208.181647,3154.073466
imbued,MUTE,imbued_3,0.228679579,119.3559478,0.215,0.940180145,362.0470821,1609.4117,2203.135493,3134.658357
imbued,MUTE,imbued_3,0.228679579,119.3609478,0.22,0.962044799,360.6177932,1620.064434,2202.029591,3130.327523
imbued,MUTE,imbued_3,0.228679579,119.3659478,0.225,0.983909454,352.8796534,1640.839079,2215.549596,3181.988328
imbued,MUTE,imbued_3,0.228679579,119.3709478,0.23,1.005774108,339.7857309,1658.915396,2226.742701,3218.65909
bode,GOAT,bode_3,0.270180703,120.6301084,0,0,524.512127,1293.127683,2472.845244,3094.650491
bode,GOAT,bode_3,0.270180703,120.6351084,0.005,0.018506133,515.8485101,1281.763813,2511.204546,3134.841096
bode,GOAT,bode_3,0.270180703,120.6401084,0.01,0.037012266,507.0996368,1271.611696,2546.269652,3173.215582
bode,GOAT,bode_3,0.270180703,120.6451084,0.015,0.055518399,496.513997,1287.565646,2510.364497,3172.463533
bode,GOAT,bode_3,0.270180703,120.6501084,0.02,0.074024532,486.8695631,1303.700704,2476.959979,3172.151644
bode,GOAT,bode_3,0.270180703,120.6551084,0.025,0.092530664,497.5025058,1323.737565,2497.429274,3181.322588
bode,GOAT,bode_3,0.270180703,120.6601084,0.03,0.111036797,507.9534295,1342.729106,2516.404798,3188.230946
bode,GOAT,bode_3,0.270180703,120.6651084,0.035,0.12954293,514.4829287,1339.200236,2503.198489,3146.394077
bode,GOAT,bode_3,0.270180703,120.6701084,0.04,0.148049063,520.8135427,1335.934759,2489.965561,3106.121559
bode,GOAT,bode_3,0.270180703,120.6751084,0.045,0.166555196,522.8593658,1338.343856,2476.159177,3099.551488
bode,GOAT,bode_3,0.270180703,120.6801084,0.05,0.185061329,524.9663563,1340.210048,2463.430603,3093.156954
bode,GOAT,bode_3,0.270180703,120.6851084,0.055,0.203567462,528.3911398,1330.379888,2473.922423,3090.544213
bode,GOAT,bode_3,0.270180703,120.6901084,0.06,0.222073595,531.6977995,1320.74512,2484.944885,3088.820324
bode,GOAT,bode_3,0.270180703,120.6951084,0.065,0.240579728,532.4595939,1315.319853,2507.399534,3106.245903
bode,GOAT,bode_3,0.270180703,120.7001084,0.07,0.25908586,532.9734561,1309.649934,2528.142786,3123.597765
bode,GOAT,bode_3,0.270180703,120.7051084,0.075,0.277591993,528.1458584,1298.709232,2512.015598,3139.361438
bode,GOAT,bode_3,0.270180703,120.7101084,0.08,0.296098126,523.1315834,1288.404024,2497.65254,3153.627542
bode,GOAT,bode_3,0.270180703,120.7151084,0.085,0.314604259,514.0955278,1291.789938,2521.295933,3135.629939
bode,GOAT,bode_3,0.270180703,120.7201084,0.09,0.333110392,504.631974,1294.098703,2542.567292,3119.169077
bode,GOAT,bode_3,0.270180703,120.7251084,0.095,0.351616525,485.9583813,1273.201357,2512.735471,3135.815815
bode,GOAT,bode_3,0.270180703,120.7301084,0.1,0.370122658,467.5609529,1252.907663,2485.094095,3151.660251
bode,GOAT,bode_3,0.270180703,120.7351084,0.105,0.388628791,455.1132186,1245.619083,2504.643751,3150.219883
bode,GOAT,bode_3,0.270180703,120.7401084,0.11,0.407134924,442.7124183,1237.813556,2522.196798,3149.407851
bode,GOAT,bode_3,0.270180703,120.7451084,0.115,0.425641056,431.3227628,1218.870922,2496.734821,3162.132702
bode,GOAT,bode_3,0.270180703,120.7501084,0.12,0.444147189,420.3954526,1199.917639,2472.934344,3174.901223
bode,GOAT,bode_3,0.270180703,120.7551084,0.125,0.462653322,419.4289245,1180.73496,2484.929276,3188.610538
bode,GOAT,bode_3,0.270180703,120.7601084,0.13,0.481159455,418.3429164,1161.752395,2496.055858,3201.758625
bode,GOAT,bode_3,0.270180703,120.7651084,0.135,0.499665588,414.6828262,1147.081098,2488.474656,3202.815586
bode,GOAT,bode_3,0.270180703,120.7701084,0.14,0.518171721,410.9445931,1132.525027,2480.596777,3203.935969
bode,GOAT,bode_3,0.270180703,120.7751084,0.145,0.536677854,405.5228487,1120.451371,2466.327262,3206.422741
bode,GOAT,bode_3,0.270180703,120.7801084,0.15,0.555183987,400.1644921,1108.654543,2453.880161,3209.393878
bode,GOAT,bode_3,0.270180703,120.7851084,0.155,0.57369012,396.1717662,1102.821696,2480.69521,3222.800182
bode,GOAT,bode_3,0.270180703,120.7901084,0.16,0.592196252,392.1928931,1097.285198,2506.692852,3234.779436
bode,GOAT,bode_3,0.270180703,120.7951084,0.165,0.610702385,388.5124674,1098.133248,2515.080242,3216.014259
bode,GOAT,bode_3,0.270180703,120.8001084,0.17,0.629208518,384.8657539,1098.815677,2520.976484,3198.335248
bode,GOAT,bode_3,0.270180703,120.8051084,0.175,0.647714651,381.9453402,1095.929947,2473.203346,3204.056626
bode,GOAT,bode_3,0.270180703,120.8101084,0.18,0.666220784,379.2330676,1092.808405,2427.417699,3209.707382
bode,GOAT,bode_3,0.270180703,120.8151084,0.185,0.684726917,381.0049939,1084.60654,2424.450626,3213.836683
bode,GOAT,bode_3,0.270180703,120.8201084,0.19,0.70323305,382.7216265,1076.400401,2420.979666,3218.047635
bode,GOAT,bode_3,0.270180703,120.8251084,0.195,0.721739183,383.2470104,1068.102205,2406.652954,3224.017718
bode,GOAT,bode_3,0.270180703,120.8301084,0.2,0.740245316,384.0359863,1061.562772,2392.180777,3229.208734
bode,GOAT,bode_3,0.270180703,120.8351084,0.205,0.758751448,390.5037977,1092.914166,2374.5747,3217.615513
bode,GOAT,bode_3,0.270180703,120.8401084,0.21,0.777257581,396.7014743,1123.506965,2357.362104,3207.178779
bode,GOAT,bode_3,0.270180703,120.8451084,0.215,0.795763714,397.0793565,1137.756564,2348.626658,3221.657467
bode,GOAT,bode_3,0.270180703,120.8501084,0.22,0.814269847,397.3402595,1153.233298,2339.545809,3234.219488
bode,GOAT,bode_3,0.270180703,120.8551084,0.225,0.83277598,395.0809594,1195.147448,2323.023592,3205.488746
bode,GOAT,bode_3,0.270180703,120.8601084,0.23,0.851282113,392.7077632,1236.707111,2307.144711,3176.409832
bode,GOAT,bode_3,0.270180703,120.8651084,0.235,0.869788246,387.8807839,1270.629696,2305.125868,3139.829889
bode,GOAT,bode_3,0.270180703,120.8701084,0.24,0.888294379,383.0806399,1305.032849,2303.29884,3104.905078
bode,GOAT,bode_3,0.270180703,120.8751084,0.245,0.906800511,378.8586336,1349.789369,2305.604283,3105.638497
bode,GOAT,bode_3,0.270180703,120.8801084,0.25,0.925306644,374.8233583,1392.709458,2309.4384,3109.043665
bode,GOAT,bode_3,0.270180703,120.8851084,0.255,0.943812777,374.8110205,1396.065407,2346.206337,3170.009107
bode,GOAT,bode_3,0.270180703,120.8901084,0.26,0.96231891,373.9504677,1399.761742,2376.741973,3225.71208
bode,GOAT,bode_3,0.270180703,120.8951084,0.265,0.980825043,354.8159396,1410.791365,2273.008661,3168.040187
bode,GOAT,bode_3,0.270180703,120.9001084,0.27,0.999331176,336.8210133,1425.901111,2175.930277,3112.423324
bod,LOT,bod_3,0.312231237,123.7361572,0,0,594.1469266,1114.243348,2269.993812,3334.551627
bod,LOT,bod_3,0.312231237,123.7411572,0.005,0.016013772,634.6555429,1083.249218,2416.147391,3349.420458
bod,LOT,bod_3,0.312231237,123.7461572,0.01,0.032027545,639.4795825,1083.555985,2432.034765,3323.901754
bod,LOT,bod_3,0.312231237,123.7511572,0.015,0.048041317,646.2460023,1086.518432,2443.653976,3299.013049
bod,LOT,bod_3,0.312231237,123.7561572,0.02,0.06405509,658.713966,1097.276202,2442.744682,3275.973605
bod,LOT,bod_3,0.312231237,123.7611572,0.025,0.080068862,667.0708459,1106.66177,2450.443311,3270.556026
bod,LOT,bod_3,0.312231237,123.7661572,0.03,0.096082635,663.3603039,1112.019461,2483.409102,3316.864582
bod,LOT,bod_3,0.312231237,123.7711572,0.035,0.112096407,661.0080679,1115.814448,2502.332938,3345.358623
bod,LOT,bod_3,0.312231237,123.7761572,0.04,0.12811018,662.6429202,1115.02237,2480.038887,3321.561033
bod,LOT,bod_3,0.312231237,123.7811572,0.045,0.144123952,664.6345571,1114.449333,2475.289629,3300.927375
bod,LOT,bod_3,0.312231237,123.7861572,0.05,0.160137725,667.6734777,1114.519259,2522.040279,3289.580926
bod,LOT,bod_3,0.312231237,123.7911572,0.055,0.176151497,669.5872653,1113.290216,2556.733515,3283.710299
bod,LOT,bod_3,0.312231237,123.7961572,0.06,0.19216527,668.1984068,1108.248262,2556.034158,3293.913067
bod,LOT,bod_3,0.312231237,123.8011572,0.065,0.208179042,666.5590113,1104.310034,2556.622151,3316.550653
bod,LOT,bod_3,0.312231237,123.8061572,0.07,0.224192815,664.1842047,1103.611617,2560.988949,3375.688643
bod,LOT,bod_3,0.312231237,123.8111572,0.075,0.240206587,664.933822,1103.553182,2574.25711,3419.070331
bod,LOT,bod_3,0.312231237,123.8161572,0.08,0.25622036,674.8546809,1105.373311,2613.653782,3416.201944
bod,LOT,bod_3,0.312231237,123.8211572,0.085,0.272234132,678.9893305,1106.020817,2625.191443,3348.605766
bod,LOT,bod_3,0.312231237,123.8261572,0.09,0.288247905,666.1394978,1103.226278,2554.953479,3091.011615
bod,LOT,bod_3,0.312231237,123.8311572,0.095,0.304261677,658.3700058,1099.854423,2499.556127,2872.169599
bod,LOT,bod_3,0.312231237,123.8361572,0.1,0.32027545,665.5130329,1094.787951,2487.720992,2767.078218
bod,LOT,bod_3,0.312231237,123.8411572,0.105,0.336289222,670.9986288,1091.652616,2477.743253,2717.734026
bod,LOT,bod_3,0.312231237,123.8461572,0.11,0.352302995,671.6191031,1094.185826,2473.217601,2832.026701
bod,LOT,bod_3,0.312231237,123.8511572,0.115,0.368316767,668.7587261,1097.521213,2455.557281,2918.198919
bod,LOT,bod_3,0.312231237,123.8561572,0.12,0.38433054,655.6808722,1103.211259,2399.342264,2921.828075
bod,LOT,bod_3,0.312231237,123.8611572,0.125,0.400344312,645.3494036,1107.368466,2336.398066,2961.216689
bod,LOT,bod_3,0.312231237,123.8661572,0.13,0.416358085,643.0795052,1107.026268,2253.701438,3105.571419
bod,LOT,bod_3,0.312231237,123.8711572,0.135,0.432371857,641.7231797,1107.088401,2198.428459,3222.100048
bod,LOT,bod_3,0.312231237,123.8761572,0.14,0.44838563,643.0485001,1108.337382,2223.653167,3256.949656
bod,LOT,bod_3,0.312231237,123.8811572,0.145,0.464399402,645.4769087,1109.471271,2263.843859,3297.972406
bod,LOT,bod_3,0.312231237,123.8861572,0.15,0.480413175,651.1432544,1110.267328,2347.96478,3357.115423
bod,LOT,bod_3,0.312231237,123.8911572,0.155,0.496426947,656.9911243,1110.744242,2402.072269,3396.702512
bod,LOT,bod_3,0.312231237,123.8961572,0.16,0.51244072,663.3718287,1110.284366,2368.080177,3378.886337
bod,LOT,bod_3,0.312231237,123.9011572,0.165,0.528454492,669.5949672,1109.659773,2355.38107,3332.482722
bod,LOT,bod_3,0.312231237,123.9061572,0.17,0.544468265,675.3555965,1108.551678,2405.184081,3202.165298
bod,LOT,bod_3,0.312231237,123.9111572,0.175,0.560482037,680.2404631,1107.224325,2442.711719,3107.287486
bod,LOT,bod_3,0.312231237,123.9161572,0.18,0.57649581,682.5546696,1105.253378,2444.206981,3116.436932
bod,LOT,bod_3,0.312231237,123.9211572,0.185,0.592509582,683.5749839,1105.424967,2443.749883,3133.242994
bod,LOT,bod_3,0.312231237,123.9261572,0.19,0.608523355,680.7972862,1111.885621,2437.56195,3172.523815
bod,LOT,bod_3,0.312231237,123.9311572,0.195,0.624537127,679.9551116,1120.270644,2434.904727,3196.395309
bod,LOT,bod_3,0.312231237,123.9361572,0.2,0.6405509,684.7943518,1134.304336,2442.611336,3175.035214
bod,LOT,bod_3,0.312231237,123.9411572,0.205,0.656564672,692.0077882,1149.578933,2456.304685,3162.09921
bod,LOT,bod_3,0.312231237,123.9461572,0.21,0.672578445,706.1902939,1168.496003,2487.571146,3173.890768
bod,LOT,bod_3,0.312231237,123.9511572,0.215,0.688592217,718.0092683,1183.804927,2509.742809,3182.855836
